27090:1352,189,3328,10041,4459,34129,11533,4633,6434,1712
11537:83810,75721,3378,45191,77977,38292,40356,101304,6607,22713
11540:19065,23410,106074,99909,4600,116730,63412,100124,86953,74679
34552:924,26722,117949,32279,106746,84159,35264,71698,42924,31496
27116:10849,14762,8411,9151,9355,3614,47145,27927,2170,61080
42157:24599,17,302,654,76,616,58,8,866,84
19343:61118,93612,17,302,654,76,616,58,8,866
34512:6097,15623,168,16,4119,30561,11070,76,1400,8860
34511:12617,99359,43848,44547,61336,78826,119398,60064,103476,72501
34498:88604,55694,23843,70088,119245,17038,102947,74717,25321,67281
34499:12617,22801,99359,805,5726,28166,44547,90233,4979,10543
11554:631,2305,4459,3136,1352,453,378,10041,1527,189
27112:1136,3088,709,10441,4702,246,3683,17,302,616
3911:5896,18159,87229,4456,215,343,17,2785,2709,7957
11558:1539,131,97494,89128,81462,17031,787,17,431,9294
19355:6444,20415,62533,654,12404,64043,1970,2139,616,3159
19356:59903,111200,63060,30606,4731,377,11887,9093,21175,21158
34523:3176,32488,17,302,654,76,616,58,8,866
3930:17,654,296,2597,616,29,58,84,8,518
3929:6249,302,654,616,58,84,8,15,650,361
19354:32837,10684,87673,26993,116949,25000,50841,77984,114321,44315
11584:17,302,654,944,8,650,76,29,84,564
42174:7178,17,302,654,76,616,58,8,866,84
27136:669,48823,16035,49095,85759,13245,61062,93792,56981,102276
34527:25569,1747,23933,42354,780,3423,3374,17,262,3137
3934:33373,31149,6823,17084,120727,25817,71178,34710,97603,72495
19357:84430,16387,30455,16424,2405,46724,31295,56511,61991,13926
27124:7041,42426,17,34016,302,616,90390,70,8,654
49684:15837,215,20911,17586,236,49,776,10075,34412,10682
3921:81,1749,17,986,70,731,780,7211,15289,302
11569:394,616,29,8,15,650,542,518,76,32
27126:9345,17,302,654,76,616,58,8,866,84
3888:709,17,302,654,86391,76,81,616,84,8
19434:24854,63874,24521,776,344,9237,17,4744,92483,76
19433:24380,68645,52732,535,656,39197,38862,2661,13341,30301
42184:44764,17,302,654,76,616,58,8,866,84
34470:179,6477,17,654,302,76,616,29,58,138
34468:381,81,3516,88739,17,302,229,616,58,654
42179:398,4941,5598,37386,2447,32115,24211,4126,11641,3180
11586:17,1405,119,302,616,55062,654,58,8,24467
11614:4719,37507,78146,4699,5598,20490,6289,101639,82416,116056
11616:3231,10683,14857,6314,223,1221,17,302,654,616
34492:93,18515,17,564,302,654,616,650,58,736
19452:17,302,654,84,58,616,8,518,1102,2937
11606:25271,654,29,58,84,32,650,518,1102,94
19446:94,916,58105,17,616,8,76,564,58,302
19447:1202,11383,29433,84514,17,327,12090,654,302,616
19448:10257,8783,41148,91773,5357,684,4146,4093,1651,76
42193:16947,14451,79906,51148,4646,78353,66008,58214,114251,46365
19443:33901,96017,14069,17,302,654,76,616,58,8
11603:17,616,3,8015,302,654,84686,58,44,9197
19444:20727,24521,86974,62969,96884,108633,108224,1109,8894,4776
27055:109,289,138,14745,5581,302,654,17,8,58
19405:10333,12009,54903,8681,17,302,654,76,616,58
27052:38945,17,302,654,76,616,58,8,866,84
3849:518,179,58,616,8,138,866,650,76,736
3850:749,654,29,58,616,518,354,1762,97,76
19400:3,153,302,654,58,84,29,8,1102,650
3846:654,17,302,58,27137,289,162,179,1102,5224
34433:71551,9223,168,719,1528,984,8860,463,5480,9417
42238:2703,11310,32193,18966,95937,10868,81385,86785,17,302
19422:4590,25727,93,37677,17,302,90195,564,654,616
42229:11248,114876,85314,92043,85780,43538,47514,89056,39976,38026
3862:65,1109,17,944,402,302,654,48,616,54
3859:17,58,302,616,296,23813,39465,29,84,8
3857:2030,1102,239,302,654,470,555,553,2289,58
19410:5466,12582,24848,4603,15356,47265,5145,86550,27250,23410
39092:27708,20302,1446,2548,27763,119682,15681,66892,69774,2715
30610:10951,17,302,654,76,616,58,8,866,84
22003:48,17,1187,12890,2733,31786,4662,2162,302,84
4407:58,29,616,84,8,650,483,76,518,1102
47829:2080,30561,719,463,55833,112874,122430,91892,40280,63420
30617:77877,56058,17235,63132,14853,30324,32057,71978,27957,39781
47834:19291,17,302,654,76,616,58,8,866,84
22012:29069,267,832,34070,88326,97670,5975,1397,4889,2510
30622:1617,12597,93408,48197,121818,43327,8794,65161,55235,52829
30621:3229,3905,38234,49303,117134,7273,96584,25237,14824,76
22016:3,302,654,84,58,616,29,1102,354,8
13152:17,654,48,84,58,109,709,22,616,1749
39074:1847,83976,116051,17,302,654,76,616,58,8
47815:2661,13341,30301,29000,37089,28275,16792,44709,15204,4284
39083:13909,28852,36556,43077,85540,73981,111037,26038,76581,119481
21993:2379,5111,492,81,20482,17,226,840,17317,70
39084:2379,9121,81,226,1749,2967,3423,17317,140,70
21996:45302,17,302,654,76,616,58,8,866,84
4400:554,656,17,58,302,654,616,15,853,650
4399:17,616,58,518,84,5604,542,650,2292,3354
47858:35521,17,302,654,76,616,58,8,866,84
4371:10066,60334,17,6507,616,101,8243,654,3486,302
47857:14003,354,278,1014,9035,7917,8089,1681,22688,2742
4372:65,302,42352,967,94,654,84,3,2379,616
30647:6906,42870,70648,114564,74238,20416,80521,18758,43400,90360
13179:3382,93,17,302,564,654,650,616,58,736
21979:3842,755,20850,236,3448,10075,12253,32437,4203,7795
13177:24761,17,299,4957,1912,1876,1925,24218,302,616
39043:60566,50908,77627,89987,25997,69738,44872,23452,101733,34482
30626:10099,103775,21607,122762,47544,107777,15906,96824,110104,31883
4353:787,1077,3039,1331,17249,179,17,102488,302,8
13153:2653,32,14777,39198,41258,698,17,76,654,302
21960:27271,17,302,654,76,616,58,8,866,84
4357:17,103,431,1152,3879,302,93,8798,335,2349
39049:9210,3207,6190,41612,7280,29731,24822,15847,1939,17747
39050:17408,14464,322,87462,80417,87561,60597,100072,26581,39375
47851:658,47000,14220,12439,1345,7809,10258,17800,24893,9716
39052:925,4802,22315,17,302,654,76,616,58,8
47853:2703,11310,32193,18966,95937,10868,81385,86785,17,302
21967:13708,24835,73904,62701,89192,102733,20379,81084,28433,35847
21968:3855,17,5812,54,1474,806,3141,654,302,58
4365:168,14593,801,9375,2660,53304,2666,2155,39045,95363
4469:17,650,654,29,542,454,8,84,518,356
39159:109809,69007,25308,15746,11477,9932,176,702,85893,6735
21941:2142,33882,39395,70923,15642,64614,103752,98258,63084,1524
47766:45202,37282,17,302,654,76,616,58,8,866
39158:1002,31321,97325,106428,710,245,100165,441,1744,4268
21944:21412,65860,89938,90387,66500,15,101,100799,78400,322
13080:121481,86137,52642,22205,1144,63072,86189,40504,40888,42111
21943:463,5963,2989,706,5366,8101,3683,81,36244,29969
4466:17,119,84,21815,101,1102,8,76,650,138
13087:98698,26859,6039,3991,26672,76768,86829,110488,116868,33203
13081:363,654,84,8,650,76,1102,6,101,289
39163:3847,1231,7932,9538,37099,14779,2965,6567,16191,47767
21945:60977,69230,27340,14117,24280,67378,48598,83668,103179,111004
21947:114,3,73,302,23,654,616,84,29,37941
13062:2656,73537,5998,939,10589,9093,50946,8,4300,3535
4453:4273,56396,95577,37794,49208,88754,84163,58407,69759,81363
47747:32604,33279,80425,13789,1193,17,302,654,76,616
13060:1125,17,302,654,76,616,58,8,866,84
21933:1730,890,5097,3568,4743,18425,2139,40,17,4880
30670:58,32,3,54,302,654,84,616,354,29
21934:2467,17,302,654,76,616,58,8,866,84
13071:10041,23884,302,94,654,4459,3,6568,3107,1352
4458:10986,764,47293,17,364,616,542,44634,65,19285
4457:327,17,654,8,616,302,1057,1086,84,58
21931:1761,39958,94897,29,9745,113497,1202,60959,17424,28140
21932:61658,18530,5028,38466,28933,65901,60230,3676,62927,62496
30712:1164,361,76,17,698,4880,500,1730,866,40
21912:17,2982,28541,11626,302,616,81,654,70,94
13109:17,431,754,13512,76,564,109,56465,4735,11070
13110:17,76,8574,564,929,1993,30561,56465,561,8474
21908:709,302,654,58,944,84,616,361,3,354
4436:2583,238,17,1065,245,76,29,302,616,654
13106:1701,43676,76148,22023,56561,70149,118477,58811,113296,48801
13116:25180,70284,56623,347,24467,7981,29543,9043,19937,100251
4424:46978,76002,14602,44885,83937,106150,88527,12222,65121,76166
13094:5148,2447,85645,17,302,2934,8,616,84,654
30694:741,5671,22420,13581,29000,60197,68489,57558,4016,19943
39105:6751,17,302,654,76,616,58,8,866,84
13092:65,22603,302,3,889,22,58,7171,1896,616
30701:4754,3,302,654,84,58,616,29,1102,354
4426:4455,12906,50294,29047,85105,95591,42487,8764,35303,35703
30698:378,1455,7843,1542,21091,15794,20889,36984,26081,33420
4537:186,54,136,5185,17,40356,7649,22713,36743,45641
47705:30196,17,302,654,76,616,58,8,866,84
13280:5542,654,58,17,302,616,66,1180,14314,7321
4543:1039,17,61,866,546,302,654,616,1164,26318
30481:202,23933,1218,70,17,76,780,3423,302,616
4530:6,46379,17,58,709,302,121944,654,650,564
30482:254,361,17,302,654,354,29,84,76,58
47703:6379,23824,25716,19433,13895,50442,23102,46994,68455,87838
38967:7614,19029,5611,44935,77440,94354,20037,9782,22848,76460
13269:60010,17,302,654,76,616,58,8,866,84
30487:3548,17,302,654,76,616,58,8,866,84
47692:415,68498,647,15876,31095,86476,17,302,654,76
4522:26509,214,311,89,1397,55118,3522,15163,40840,6223
13259:14889,17,302,654,76,616,58,8,866,84
21868:109,17,302,654,84,70,58,354,616,1462
21869:1678,90800,6379,1569,59292,8322,3307,7623,1002,17
13264:58,302,3,654,563,686,4135,84,15673,8
4514:17,245,654,6901,29,616,58,28541,76,24467
38945:26381,17,302,654,76,616,58,8,866,84
4517:1102,302,58,616,29,354,518,650,138,3
4519:9246,49928,37309,107592,27460,55480,112667,105319,8327,71264
4507:322,17250,302,84,654,803,616,3,58,1102
13307:7446,7184,616,12128,65438,74904,16975,107268,80715,108685
30527:866,22726,5889,48151,89082,77423,17,302,654,76
13312:58,654,616,84,354,1089,3,1102,8,54
21853:1907,102983,7929,22,52,19871,69320,17,3372,27296
47721:35793,30977,39668,29532,44004,17865,10519,99712,69113,47327
13289:12216,59031,9704,16995,885,2139,13571,23970,76,698
21834:1039,28724,61897,30501,17,7085,8,84,518,947
13295:559,302,654,84,8,76,29,486,650,542
13296:26090,924,31496,55916,43124,101190,32942,30110,85053,91739
21838:574,72,617,120,1331,1727,3055,17,168,5480
4482:356,17,302,2068,58,29,8,84,861,564
13285:28138,26237,82470,74956,81501,1218,66092,39356,36402,58094
39021:45551,68950,20491,39005,108753,80335,60169,112014,73033,47377
30543:31490,21855,61410,83055,107147,11874,88716,99994,6136,3870
13195:8194,13241,952,15,1058,37121,17,302,650,616
4588:17,58,302,616,29,84,4414,76,1102,354
13192:17,302,654,76,616,58,8,866,84,29
21794:749,1295,179,12489,28650,17,302,654,52063,58
4578:17,225,1348,29,84,73,7003,650,431,8
21796:28653,101282,85041,65849,117689,64132,123074,82724,114789,80990
39005:89870,17,302,654,76,616,58,8,866,84
21787:4173,29,17,1089,965,302,616,71206,1926,1824
39003:27407,17056,17,302,654,76,616,58,8,866
30582:10291,12460,24521,93,17,302,564,654,650,616
4562:5567,94,93,492,667,17,302,327,616,564
13233:58,363,42414,774,136,17,616,302,654,650
21774:2031,1099,294,1551,720,790,6249,367,5581,2163
47659:7683,109526,39610,87238,86929,122910,26652,11314,63627,55528
13226:55388,46537,83624,83388,111734,27874,28020,28165,73273,11369
47653:17,302,654,76,616,58,8,866,84,29
38983:17,302,654,76,616,58,8,866,84,29
21763:749,17,29,58,32,84,650,8,76,1102
4132:5465,17,14202,616,302,654,58,8,542,15
21732:18959,95482,96115,57550,61920,33919,8642,88594,17,302
4134:12084,111949,44239,122533,103843,84266,51031,67198,106061,79740
4140:2337,20606,61502,23843,168,2869,1326,8749,21421,28692
4138:124,17,17220,70,302,2162,654,94,84,1119
21737:67735,840,1131,13724,2480,11311,79112,157,93682,2548
30354:29686,2061,4115,4771,17,6400,8,616,654,58
21745:30053,17,302,654,76,616,58,8,866,84
4149:87839,113051,4992,17,302,654,76,616,58,8
12885:302,654,58,616,650,84,29,8,564,542
12892:302,654,616,58,97,84,76,8,3,29
4158:3177,5214,17,760,574,168,2028,3412,5111,564
4098:276,2252,37149,2485,11166,14657,18386,4864,20861,11450
12898:15,2890,709,16544,17,266,13221,11522,302,58
12902:14408,8483,5975,51483,8772,17316,12294,2633,7524,14814
30375:17,302,654,1762,73,54,153,518,41,88
4104:1086,3,179,302,1912,654,2423,4215,616,58
4103:3,1912,302,41,1221,654,84,58,616,29
39308:88385,45717,33970,91825,93726,51298,12549,2121,79279,46491
12912:4262,17,84,1102,483,650,76,354,101,6
21712:19264,58,654,17,29,302,535,500,153,3632
21714:103065,8916,119847,35499,111410,3681,104506,37681,39688,58241
21713:3,5724,302,654,84,58,616,29,354,1102
12918:62776,17,302,616,29,2626,73,4956,46753,84
30392:5940,61519,8232,302,78528,64868,736,654,17,84
21722:3,867,93,302,654,58,616,84,650,29
30396:29,58,3,18287,60815,153,1896,13051,84,443
4124:10832,54300,5557,8733,2103,168,1867,12779,984,2161
21723:9943,17,302,596,616,654,3937,58,2557,617
30399:16828,19087,2778,40570,44050,12758,63815,2600,105562,13087
12928:17,431,7354,326,88,84,2162,302,875,518
12807:19206,14287,2510,12294,7524,36909,11590,23848,8772,14814
21670:118289,73675,84630,28415,87904,17,302,654,76,616
39393:114,84,302,17,616,8,12243,10249,654,58
12804:131,94,1965,5567,17,508,947,1023,931,302
39394:17,302,654,76,616,58,8,866,84,29
30401:1878,544,3265,17,650,58,5956,302,616,654
12811:17,302,673,654,116,32,84,427,616,58
4213:302,654,84,542,1102,76,564,354,289,861
4211:28789,88132,91309,43926,108608,100732,4600,43956,70538,26401
4209:38904,42075,100327,61418,83954,32789,45182,19715,88331,1164
30417:103,39246,285,122090,45015,15,17,68996,518,654
4210:19984,58,17,66,754,654,16625,101,302,616
4223:2092,17,302,654,76,616,58,8,866,84
21689:67001,34531,45659,1353,47647,102650,7999,11753,87569,104784
21637:28357,2717,9043,8167,24854,9095,26868,3850,25027,1351
4167:8968,4587,94,1657,77444,17,7354,756,112040,36331
21633:4771,1654,8359,6400,17,107142,302,12752,1097,17017
4164:17,2162,32162,1403,302,1631,29,654,616,58
12836:1960,1829,4669,616,17,58,654,70506,542,302
12841:12099,1921,19254,23621,9127,95209,61267,70277,60650,37666
4171:5112,11050,2766,43064,57427,9252,88963,9019,13407,19302
30453:709,490,13395,17,246,616,30968,22,824,11070
4184:199,616,19963,84,650,1102,354,8,76,518
4177:17,616,17612,302,654,58,8,1662,486,518
39379:11914,68271,95255,17806,91939,112810,106539,46022,116184,89425
4179:17,302,568,58,616,7700,84,2816,354,2030
12852:1221,37220,17,654,302,58,616,29,4541,650
39391:65137,49317,221,207,45958,17,616,654,542,61
4190:1171,5085,25372,1517,591,3728,7409,17,70490,123202
12860:58,654,29,119,616,559,1762,114059,2193,138
30219:3033,9054,1397,2510,14268,4656,5975,86887,8640,4341
13004:91507,37793,482,3452,6617,17,94,76,18980,249
4265:3,1949,1719,17,302,62930,116151,654,58,616
4269:1196,17,18867,29,616,58,84,354,8,650
30212:67498,17,302,654,76,616,58,8,866,84
21604:1913,6387,76,17,361,866,2848,2139,22856,22614
21608:749,17,302,654,116,115719,236,48,58,25412
12998:14541,182,24218,17,654,58,616,302,16071,122664
13019:29960,2191,16030,74157,35032,44729,45147,2194,18765,3484
4281:17,302,285,322,58,901,29,84,650,8
13024:48747,17,302,654,76,616,58,8,866,84
21631:17,302,654,76,616,58,8,866,84,29
39232:18105,17,302,654,76,616,58,8,866,84
30227:1618,9916,34700,119968,36175,42441,109115,37022,111218,90779
4275:17,327,29,654,32,616,58,84,8,431
21617:17,29,84,3,650,8,1102,73,6,101
4273:302,654,361,84,616,58,76,29,8,70
4277:17,654,58,4756,8276,29,518,8,354,542
4237:699,302,654,564,616,58,518,1762,29,354
13039:11538,533,37819,2633,11248,17319,3596,342,1130,6311
13040:6227,116555,81,6431,95194,39595,34936,51865,1749,31602
13025:117672,285,17,302,654,76,616,58,8,866
21570:28223,17,302,654,76,616,58,8,866,84
47973:17,302,654,76,616,58,8,866,84,29
30247:3976,522,379,10316,38588,118299,12536,12812,4253,3521
13050:11924,115981,17,302,654,76,616,58,8,866
4249:168,2962,9375,17,5302,93,2438,14439,564,302
47993:32431,54930,114098,13091,803,2602,268,3137,2121,1790
47994:2757,3,2602,2617,7292,5299,3645,20913,28246,27815
21599:1949,5512,4677,335,17,616,654,302,508,1558
4242:302,559,17,58,616,654,76,32,84,518
21585:6387,11402,76,22507,31633,2848,31017,17,62347,361
39188:254,361,17,302,654,354,29,84,76,58
47991:8199,18340,3159,659,730,1302,4708,4534,2995,3613
47992:2703,11310,32193,18966,95937,10868,81385,86785,17,302
4248:2075,16247,83762,13082,112958,86884,86333,61489,29509,39946
30264:3115,179,17,67461,616,654,302,112422,118473,120597
30288:1889,36886,15069,6201,11104,33604,8396,64682,76697,53386
21551:49056,100084,71500,115290,48623,13050,100977,87556,55590,31143
12939:6435,44541,101647,62016,65233,106561,40026,106711,79129,50272
30282:254,42907,1912,17,361,302,654,76,84,29
47883:17,302,654,76,616,58,8,866,84,29
21543:840,1391,176,2410,28112,3196,197,10541,2548,5111
21542:39853,27483,1400,1346,61151,110787,168,2318,9709,9295
12934:57016,3516,3552,616,65511,568,654,114583,68280,106598
12931:2193,73,709,2210,17,654,616,302,13498,4107
30304:2484,41,74930,112468,17,87034,825,931,11584,947
39295:546,1164,56465,866,17,76,302,654,7194,698
39296:6606,17,302,654,76,616,58,8,866,84
12956:7278,7171,19912,34203,46738,17,616,29649,104401,15635
39291:14444,17,302,654,76,616,58,8,866,84
4344:5465,58,3632,17,302,654,1511,542,29,8
30290:200,17,302,654,76,616,58,8,866,84
4301:17,1451,116,302,654,616,29,84,8,76
21518:4173,82353,596,302,3,654,2519,386,58,84
4303:1684,17,302,616,654,58,568,518,84,430
4304:65,302,84,8,650,301,518,1102,542,564
21514:12545,14946,101372,26237,82470,74956,81501,68220,45988,99869
12970:17,302,654,616,58,76,182,645,29,49434
47913:102947,23843,67281,116880,74717,25321,61502,78084,67603,70088
30309:32934,59061,2379,3972,107167,81,226,70,508,17
30312:58,1415,3354,8765,17,101,654,302,616,16165
12967:2739,23,427,17,654,302,616,58,29,61
47909:18433,54135,2743,43320,3461,95971,1048,24216,117622,29187
39237:58,17,363,616,302,654,1152,650,2060,8
21505:217,37701,8709,81,11563,17,7516,302,229,58
30335:17,302,654,76,616,58,8,866,84,29
12991:5009,17,508,76,564,302,616,654,65,46649
12986:93,6444,6695,17,12722,302,564,654,616,58
12985:44036,29591,3001,93399,4985,33605,36451,68301,74028,41002
21531:669,48823,16035,49095,85759,13245,61062,93792,56981,102276
30328:13108,1652,4937,53187,24775,46776,87915,70853,34814,16468
12663:21492,357,1912,335,29770,17,302,86452,616,654
12662:51752,59585,60833,18098,3233,69816,35915,88258,4287,16496
47345:8447,17,302,654,76,616,58,8,866,84
12660:490,4834,5763,14088,32611,17,616,302,654,58
22483:3,520,17,20114,654,8956,302,616,138,29
12669:34555,4135,42,302,17,654,58,616,29,105159
4894:4880,17,546,866,3131,431,12055,5812,2245,105
22493:61,179,1676,15433,45354,60870,15725,99253,71778,45704
22492:5363,11465,19465,650,17,302,654,58,616,1913
39580:17,179,97,1180,654,302,7132,2557,58,616
4889:302,654,1102,1155,786,616,58,18867,8,48
4870:17,616,302,654,3,361,254,58,153,1878
22469:1013,877,168,4794,44555,662,719,1400,2153,984
39555:371,8705,441,12251,36165,67878,4513,5083,6315,1340
12642:17,654,1102,29,616,8,518,358,650,289
22465:217,23933,54223,17,3423,262,5767,226,58,3137
39556:269,302,17,654,58,84,616,354,1102,650
22479:97,42626,17,302,654,76,616,58,8,866
39567:3645,3,2602,2617,7292,2757,5299,20913,28246,27815
22477:1221,17,4541,654,302,58,616,29,650,285
4875:654,5237,5214,29,616,58,84,8,76,1102
22476:296,29,32,17,52,2678,654,58,616,84
12630:22253,119,17,3233,483,616,654,58,302,66
4919:559,17,302,654,616,58,84,29,8,138
30100:654,17164,1912,223,17,302,387,616,58,8
12628:122304,62866,8471,4305,14039,17,302,654,76,616
22515:99174,13006,111163,33624,122230,95927,46598,27488,67375,11472
4926:73168,302,787,654,1168,616,58,84,3,3297
30111:131,9617,491,85766,17,84,74219,72372,899,8
22521:4308,17,302,654,76,616,58,8,866,84
22523:12773,50601,2082,3,302,654,84,58,616,29
30085:29,17,654,147,4578,1037,2442,58,118014,616
22501:511,866,546,17,4677,686,1587,302,654,76
39592:1122,23398,13878,33720,33683,1406,9448,5253,52070,65938
12616:42514,11644,9629,2447,398,24211,14964,37386,11641,28490
30088:48,1709,17,1187,2162,3868,1119,302,875,84
4898:12536,17,302,654,76,616,58,8,866,84
22497:38573,28893,17,302,654,76,616,58,8,866
4910:29,185,3,497,302,654,84,58,616,8
12622:1548,17,654,616,302,32,84,16401,29,1624
30094:17,182,302,49434,650,1245,654,58,616,29
47310:2321,8860,34134,6772,16929,3601,7994,36424,9486,5557
39594:568,4541,36716,64147,74937,74430,97678,17,302,654
12595:6559,17,535,76,3939,81,5111,15995,1678,1002
22418:1888,44020,4131,74521,65021,110652,112057,101422,62524,52329
4946:17,8166,10677,6400,410,3044,1218,39258,70,1190
4951:44666,1205,497,318,17134,3348,2474,3643,653,4991
4949:508,45683,15403,10423,13335,6346,50424,84167,51962,9354
4956:18867,17,29,654,616,58,76,84,650,8
12604:302,3250,17468,29,84,518,650,76,1102,354
22427:65,302,654,674,3,1558,16952,84,58,889
12601:14012,51041,18924,1378,2327,50589,5859,17,35724,108856
22426:43847,23320,114323,99683,101782,67529,108595,33041,6411,17
47294:260,39435,17,302,654,76,616,58,8,866
22431:221,20367,542,87636,78398,102347,51649,75086,75509,121258
22430:650,17,654,616,302,13927,29,73,122,8
39617:7624,2816,17,302,654,76,616,58,8,866
22401:19831,17,302,654,76,616,58,8,866,84
4935:12783,106,1133,122982,86343,54302,17921,7173,1037,16191
39623:262,13785,8981,112975,62492,27438,17,302,654,76
4934:1352,4459,44318,1807,10041,3107,1527,2880,157,3172
12587:431,94,4136,3,302,1395,26053,654,84,58
4944:30117,33050,1964,4719,3991,431,113789,78010,14195,40202
30189:2008,515,101274,90012,108780,85938,23725,73174,17,302
12562:88524,12637,45423,48208,49329,120791,104391,63124,122371,74052
30164:22351,66125,22079,67774,49119,92198,79775,77174,116512,118688
12564:58,1023,9894,616,2976,84,354,8,1102,76
4984:4826,11108,2665,25826,1318,244,205,2512,2618,236
12568:77973,52203,17,302,654,76,616,58,8,866
4986:17,654,29,616,84,8,94,76,70,650
22459:1115,10658,3642,3,44882,302,9885,64596,654,23266
12573:1548,1181,544,2478,1908,17,654,616,58,302
4991:669,48823,16035,49095,85759,13245,61062,93792,56981,102276
22464:45,61298,17,38356,302,654,616,58,121233,155
4992:1614,1348,17,616,654,302,58,542,15,29
39652:9207,17,302,654,76,616,58,8,866,84
4961:12652,5812,5111,918,26436,69427,50599,17,81,43692
22436:2124,17,2630,7171,58,153,335,3753,302,654
12549:254,546,17,302,654,354,76,29,84,58
30151:64973,36743,32261,39446,40483,216,58738,68179,77977,121130
12552:518,12197,351,8466,7463,11319,17,542,8,616
12556:1102,17,13722,302,8,654,29,354,518,616
12555:37827,67455,8899,8459,351,53092,63596,116922,42945,61648
47247:17,302,654,76,616,58,8,866,84,29
47248:23911,86808,99983,86058,66812,45234,17,302,654,76
39662:50336,17,302,654,76,616,58,8,866,84
12559:2162,4837,302,654,33481,3,30,1262,84,326
12799:290,46545,17,302,654,76,616,58,8,866
22366:254,361,24436,17,302,654,354,29,84,76
12796:40263,1763,784,6387,76,361,64334,103745,17,31633
22363:10106,87673,14470,85046,61920,43763,68382,62696,44927,11101
12795:29,1395,136,17,654,58,616,84,1102,650
5018:654,29,616,58,84,518,1102,650,76,354
12794:2669,18453,116,1099,10154,2365,1377,425,17,16258
5015:561,17,27140,4268,22633,15,26895,616,302,353
5011:3548,115725,117347,698,802,34773,19551,120169,53713,31453
22354:76967,47948,20047,98293,35374,109979,51409,55825,93054,66969
5007:1405,46215,17,3862,1003,754,5117,710,3153,441
5006:17,302,596,654,58,616,2379,40167,53381,869
12779:54459,6202,20412,39851,44254,3237,48076,17339,23317,52965
12780:1876,2980,17,616,654,302,76,8,542,58
5001:7973,17,302,616,58,84,650,518,29,76
22346:3,302,654,84,58,616,29,1102,354,8
29993:17,302,654,76,616,58,8,866,84,29
5002:4949,71589,6503,26849,8660,15921,43021,17912,24608,13889
39430:23218,102208,52940,27134,91157,74353,87411,29690,36853,102463
39429:84192,17,302,654,76,616,58,8,866,84
39432:47267,47452,76957,68426,17,302,654,76,616,58
12773:9397,2194,23982,69111,431,2893,26138,52311,59656,114709
4998:17,302,58,3,1549,2937,29,1181,153,84
22337:13821,9874,574,2245,1967,11070,168,76,984,564
12766:5935,37571,3625,176,81,9266,226,3423,1749,45320
22399:18627,4633,4755,1352,3172,189,70095,10503,3107,95160
12767:1930,42479,47586,1084,47683,73660,82433,109910,110372,82216
22400:24132,35516,121638,81,5860,731,5767,550,11839,3516
12761:5214,22801,2848,56465,13708,11070,76,2139,564,17
5048:13069,147,126,686,17,6491,650,616,60052,84308
5047:32,9691,4958,25164,17,616,542,302,58,654
22392:29773,43000,771,82095,41178,33858,50659,13202,65226,97438
12754:36233,4177,89964,101373,23315,5124,39045,68158,72017,102811
12753:5184,17,302,654,58,616,650,29,8,84
29972:66,27488,74861,22695,12268,25930,53157,60448,41761,36785
22388:1164,10782,10173,5549,25439,53995,89828,79957,109278,111517
22382:5185,5820,42896,17,302,5303,485,71018,78932,121130
29968:2343,4995,11543,19648,83825,4023,8692,59964,83776,47480
5039:4421,36263,16036,10536,24838,31492,11762,3506,18783,9661
39469:1986,2377,15560,44628,49842,13568,40848,9354,78389,84
5040:1405,17,65,1930,58,302,616,654,301,94
22373:71816,16024,83724,83231,74629,101945,3761,79374,8993,73583
5031:2097,302,654,58,84,3,153,518,1102,29
39458:23933,62565,780,3423,17,262,3137,226,5767,2241
29956:15365,55275,52465,26679,35044,80807,104363,36879,52503,122726
12739:88116,105698,93499,129,2492,2832,24464,29912,12039,121313
22372:4051,6843,17,93,10154,11952,302,564,654,616
22299:35953,101336,82875,13652,70740,25237,38234,4339,14824,65372
39515:1145,441,104257,54174,4513,61409,53649,8928,4547,710
5088:58,500,147,9186,28649,17,616,302,554,650
39518:48823,8322,24933,9674,13077,16965,6856,38522,30815,36432
22304:22657,41711,26814,441,14224,24536,71539,33615,38393,34493
5086:17,76,500,302,654,70,616,866,32,546
12723:44318,3086,235,3618,710,1002,6315,33122,1875,13
30071:32,698,76,654,17,58,302,26504,616,564
5079:15,645,58,616,84,285,8,76,1102,354
12725:596,3886,96219,2975,74587,17,302,62002,21058,58
30064:15324,162,15,642,861,2953,58,542,483,554
22286:86,16740,1389,8579,88184,28489,37982,17,34849,52806
22280:21315,12558,80965,50498,11147,17,60797,82436,59365,23747
47144:3176,32488,17,302,654,76,616,58,8,866
30054:262,13785,8981,112975,62492,27438,17,302,654,76
12700:5122,1913,774,56652,44318,235,28692,76,1002,4513
12701:563,17,534,88,4278,7057,84,616,302,654
5120:866,2283,62267,24765,28649,361,201,3001,17,6654
5119:4027,8276,302,654,84,616,58,518,1102,76
5108:5812,24557,17,81,44019,56386,25299,41754,76,12227
47122:38909,81,780,17,15029,29233,12471,3423,302,138
5107:1217,922,17,70518,131,45,54,113550,26143,106192
22324:9207,17,302,654,76,616,58,8,866,84
22326:21718,23913,113412,29819,39547,110684,59127,2547,100579,116035
5097:17,2289,176,122039,90634,104962,95361,66431,47353,100778
5089:2831,116,749,17,302,654,29,58,616,650
5090:41570,33941,91608,117859,121610,59017,99952,57521,2016,29
12676:12631,116,46215,75173,69173,98443,50550,4444,15971,1410
